"STATISTIC","Statistic Label","TLIST(A1)","Year","C03119V03771","Hour of Day","UNIT","VALUE"
"ROA19C4","Killed Casualties","2020","2020","09","8","Number","3"
"ROA19C4","Killed Casualties","2020","2020","10","9","Number","7"
"ROA19C4","Killed Casualties","2020","2020","11","10","Number","10"
"ROA19C4","Killed Casualties","2020","2020","12","11","Number","8"
"ROA19C4","Killed Casualties","2020","2020","13","12","Number","9"
"ROA19C4","Killed Casualties","2020","2020","14","13","Number","9"
"ROA19C4","Killed Casualties","2020","2020","15","14","Number","4"
"ROA19C4","Killed Casualties","2020","2020","16","15","Number","12"
"ROA19C4","Killed Casualties","2020","2020","17","16","Number","7"
"ROA19C4","Killed Casualties","2020","2020","18","17","Number","4"
"ROA19C4","Killed Casualties","2020","2020","19","18","Number","8"
"ROA19C4","Killed Casualties","2020","2020","20","19","Number","8"
"ROA19C4","Killed Casualties","2020","2020","21","20","Number","6"
"ROA19C4","Killed Casualties","2020","2020","22","21","Number","6"
"ROA19C4","Killed Casualties","2020","2020","23","22","Number","6"
"ROA19C4","Killed Casualties","2020","2020","24","23","Number","7"
"ROA19C4","Killed Casualties","2021","2021","-","All hours","Number","136"
"ROA19C4","Killed Casualties","2021","2021","01","12 midnight","Number","4"
"ROA19C4","Killed Casualties","2021","2021","02","1","Number","5"
"ROA19C4","Killed Casualties","2021","2021","03","2","Number","2"
"ROA19C4","Killed Casualties","2021","2021","04","3","Number","2"
"ROA19C4","Killed Casualties","2021","2021","05","4","Number","0"
"ROA19C4","Killed Casualties","2021","2021","06","5","Number","2"
"ROA19C4","Killed Casualties","2021","2021","07","6","Number","4"
"ROA19C4","Killed Casualties","2021","2021","08","7","Number","6"
"ROA19C4","Killed Casualties","2021","2021","09","8","Number","5"
"ROA19C4","Killed Casualties","2021","2021","10","9","Number","1"
"ROA19C4","Killed Casualties","2021","2021","11","10","Number","5"
"ROA19C4","Killed Casualties","2021","2021","12","11","Number","4"
"ROA19C4","Killed Casualties","2021","2021","13","12","Number","5"
"ROA19C4","Killed Casualties","2021","2021","14","13","Number","9"
"ROA19C4","Killed Casualties","2021","2021","15","14","Number","13"
"ROA19C4","Killed Casualties","2021","2021","16","15","Number","4"
"ROA19C4","Killed Casualties","2021","2021","17","16","Number","12"
"ROA19C4","Killed Casualties","2021","2021","18","17","Number","8"
"ROA19C4","Killed Casualties","2021","2021","19","18","Number","6"
"ROA19C4","Killed Casualties","2021","2021","20","19","Number","6"
"ROA19C4","Killed Casualties","2021","2021","21","20","Number","9"
"ROA19C4","Killed Casualties","2021","2021","22","21","Number","10"
"ROA19C4","Killed Casualties","2021","2021","23","22","Number","4"
"ROA19C4","Killed Casualties","2021","2021","24","23","Number","10"
"ROA19C4","Killed Casualties","2022","2022","-","All hours","Number","153"
"ROA19C4","Killed Casualties","2022","2022","01","12 midnight","Number","10"
"ROA19C4","Killed Casualties","2022","2022","02","1","Number","6"
"ROA19C4","Killed Casualties","2022","2022","03","2","Number","6"
"ROA19C4","Killed Casualties","2022","2022","04","3","Number","3"
"ROA19C4","Killed Casualties","2022","2022","05","4","Number","2"
"ROA19C4","Killed Casualties","2022","2022","06","5","Number","2"
"ROA19C4","Killed Casualties","2022","2022","07","6","Number","2"
"ROA19C4","Killed Casualties","2022","2022","08","7","Number","2"
"ROA19C4","Killed Casualties","2022","2022","09","8","Number","3"
"ROA19C4","Killed Casualties","2022","2022","10","9","Number","9"
"ROA19C4","Killed Casualties","2022","2022","11","10","Number","8"
"ROA19C4","Killed Casualties","2022","2022","12","11","Number","5"
"ROA19C4","Killed Casualties","2022","2022","13","12","Number","7"
"ROA19C4","Killed Casualties","2022","2022","14","13","Number","12"
"ROA19C4","Killed Casualties","2022","2022","15","14","Number","5"
"ROA19C4","Killed Casualties","2022","2022","16","15","Number","9"
"ROA19C4","Killed Casualties","2022","2022","17","16","Number","13"
"ROA19C4","Killed Casualties","2022","2022","18","17","Number","17"
"ROA19C4","Killed Casualties","2022","2022","19","18","Number","2"
"ROA19C4","Killed Casualties","2022","2022","20","19","Number","9"
"ROA19C4","Killed Casualties","2022","2022","21","20","Number","2"
"ROA19C4","Killed Casualties","2022","2022","22","21","Number","7"
"ROA19C4","Killed Casualties","2022","2022","23","22","Number","7"
"ROA19C4","Killed Casualties","2022","2022","24","23","Number","5"
"ROA19C4","Killed Casualties","2023","2023","-","All hours","Number","180"
"ROA19C4","Killed Casualties","2023","2023","01","12 midnight","Number","8"
"ROA19C4","Killed Casualties","2023","2023","02","1","Number","7"
"ROA19C4","Killed Casualties","2023","2023","03","2","Number","13"
"ROA19C4","Killed Casualties","2023","2023","04","3","Number","4"
"ROA19C4","Killed Casualties","2023","2023","05","4","Number","0"
"ROA19C4","Killed Casualties","2023","2023","06","5","Number","7"
"ROA19C4","Killed Casualties","2023","2023","07","6","Number","6"
"ROA19C4","Killed Casualties","2023","2023","08","7","Number","2"
"ROA19C4","Killed Casualties","2023","2023","09","8","Number","6"
"ROA19C4","Killed Casualties","2023","2023","10","9","Number","5"
"ROA19C4","Killed Casualties","2023","2023","11","10","Number","8"
"ROA19C4","Killed Casualties","2023","2023","12","11","Number","5"
"ROA19C4","Killed Casualties","2023","2023","13","12","Number","7"
"ROA19C4","Killed Casualties","2023","2023","14","13","Number","8"
"ROA19C4","Killed Casualties","2023","2023","15","14","Number","6"
"ROA19C4","Killed Casualties","2023","2023","16","15","Number","8"
"ROA19C4","Killed Casualties","2023","2023","17","16","Number","11"
"ROA19C4","Killed Casualties","2023","2023","18","17","Number","7"
"ROA19C4","Killed Casualties","2023","2023","19","18","Number","7"
"ROA19C4","Killed Casualties","2023","2023","20","19","Number","15"
"ROA19C4","Killed Casualties","2023","2023","21","20","Number","11"
"ROA19C4","Killed Casualties","2023","2023","22","21","Number","14"
"ROA19C4","Killed Casualties","2023","2023","23","22","Number","4"
"ROA19C4","Killed Casualties","2023","2023","24","23","Number","11"
"ROA19C5","Injured Casualties","2005","2005","-","All hours","Number","9318"
"ROA19C5","Injured Casualties","2005","2005","01","12 midnight","Number","578"
"ROA19C5","Injured Casualties","2005","2005","02","1","Number","216"
"ROA19C5","Injured Casualties","2005","2005","03","2","Number","186"
"ROA19C5","Injured Casualties","2005","2005","04","3","Number","210"
"ROA19C5","Injured Casualties","2005","2005","05","4","Number","132"
"ROA19C5","Injured Casualties","2005","2005","06","5","Number","98"
"ROA19C5","Injured Casualties","2005","2005","07","6","Number","129"
"ROA19C5","Injured Casualties","2005","2005","08","7","Number","292"
"ROA19C5","Injured Casualties","2005","2005","09","8","Number","475"
"ROA19C5","Injured Casualties","2005","2005","10","9","Number","342"
"ROA19C5","Injured Casualties","2005","2005","11","10","Number","317"
"ROA19C5","Injured Casualties","2005","2005","12","11","Number","392"
"ROA19C5","Injured Casualties","2005","2005","13","12","Number","387"
"ROA19C5","Injured Casualties","2005","2005","14","13","Number","524"
"ROA19C5","Injured Casualties","2005","2005","15","14","Number","513"
"ROA19C5","Injured Casualties","2005","2005","16","15","Number","551"
"ROA19C5","Injured Casualties","2005","2005","17","16","Number","644"
"ROA19C5","Injured Casualties","2005","2005","18","17","Number","689"
"ROA19C5","Injured Casualties","2005","2005","19","18","Number","616"
"ROA19C5","Injured Casualties","2005","2005","20","19","Number","587"
"ROA19C5","Injured Casualties","2005","2005","21","20","Number","467"
"ROA19C5","Injured Casualties","2005","2005","22","21","Number","405"
"ROA19C5","Injured Casualties","2005","2005","23","22","Number","317"
"ROA19C5","Injured Casualties","2005","2005","24","23","Number","251"
"ROA19C5","Injured Casualties","2006","2006","-","All hours","Number","8574"
"ROA19C5","Injured Casualties","2006","2006","01","12 midnight","Number","352"
"ROA19C5","Injured Casualties","2006","2006","02","1","Number","208"
"ROA19C5","Injured Casualties","2006","2006","03","2","Number","167"
"ROA19C5","Injured Casualties","2006","2006","04","3","Number","180"
"ROA19C5","Injured Casualties","2006","2006","05","4","Number","108"
"ROA19C5","Injured Casualties","2006","2006","06","5","Number","75"
"ROA19C5","Injured Casualties","2006","2006","07","6","Number","131"
"ROA19C5","Injured Casualties","2006","2006","08","7","Number","252"
"ROA19C5","Injured Casualties","2006","2006","09","8","Number","477"
"ROA19C5","Injured Casualties","2006","2006","10","9","Number","404"
"ROA19C5","Injured Casualties","2006","2006","11","10","Number","361"
"ROA19C5","Injured Casualties","2006","2006","12","11","Number","380"
"ROA19C5","Injured Casualties","2006","2006","13","12","Number","386"
"ROA19C5","Injured Casualties","2006","2006","14","13","Number","464"
"ROA19C5","Injured Casualties","2006","2006","15","14","Number","492"
"ROA19C5","Injured Casualties","2006","2006","16","15","Number","543"
"ROA19C5","Injured Casualties","2006","2006","17","16","Number","538"
"ROA19C5","Injured Casualties","2006","2006","18","17","Number","698"
"ROA19C5","Injured Casualties","2006","2006","19","18","Number","567"
"ROA19C5","Injured Casualties","2006","2006","20","19","Number","531"
"ROA19C5","Injured Casualties","2006","2006","21","20","Number","410"
"ROA19C5","Injured Casualties","2006","2006","22","21","Number","369"
"ROA19C5","Injured Casualties","2006","2006","23","22","Number","270"
"ROA19C5","Injured Casualties","2006","2006","24","23","Number","211"
"ROA19C5","Injured Casualties","2007","2007","-","All hours","Number","7806"
"ROA19C5","Injured Casualties","2007","2007","01","12 midnight","Number","210"
"ROA19C5","Injured Casualties","2007","2007","02","1","Number","139"
"ROA19C5","Injured Casualties","2007","2007","03","2","Number","154"
"ROA19C5","Injured Casualties","2007","2007","04","3","Number","172"
"ROA19C5","Injured Casualties","2007","2007","05","4","Number","76"
"ROA19C5","Injured Casualties","2007","2007","06","5","Number","84"
"ROA19C5","Injured Casualties","2007","2007","07","6","Number","122"
"ROA19C5","Injured Casualties","2007","2007","08","7","Number","230"
"ROA19C5","Injured Casualties","2007","2007","09","8","Number","447"
"ROA19C5","Injured Casualties","2007","2007","10","9","Number","331"
"ROA19C5","Injured Casualties","2007","2007","11","10","Number","255"
"ROA19C5","Injured Casualties","2007","2007","12","11","Number","340"
"ROA19C5","Injured Casualties","2007","2007","13","12","Number","411"
"ROA19C5","Injured Casualties","2007","2007","14","13","Number","450"
"ROA19C5","Injured Casualties","2007","2007","15","14","Number","470"
"ROA19C5","Injured Casualties","2007","2007","16","15","Number","574"
"ROA19C5","Injured Casualties","2007","2007","17","16","Number","483"
"ROA19C5","Injured Casualties","2007","2007","18","17","Number","634"
"ROA19C5","Injured Casualties","2007","2007","19","18","Number","559"
"ROA19C5","Injured Casualties","2007","2007","20","19","Number","464"
"ROA19C5","Injured Casualties","2007","2007","21","20","Number","412"
"ROA19C5","Injured Casualties","2007","2007","22","21","Number","302"
"ROA19C5","Injured Casualties","2007","2007","23","22","Number","290"
"ROA19C5","Injured Casualties","2007","2007","24","23","Number","197"
"ROA19C5","Injured Casualties","2008","2008","-","All hours","Number","9758"
"ROA19C5","Injured Casualties","2008","2008","01","12 midnight","Number","237"
"ROA19C5","Injured Casualties","2008","2008","02","1","Number","225"
"ROA19C5","Injured Casualties","2008","2008","03","2","Number","188"
"ROA19C5","Injured Casualties","2008","2008","04","3","Number","180"
"ROA19C5","Injured Casualties","2008","2008","05","4","Number","116"
"ROA19C5","Injured Casualties","2008","2008","06","5","Number","96"
"ROA19C5","Injured Casualties","2008","2008","07","6","Number","137"
"ROA19C5","Injured Casualties","2008","2008","08","7","Number","272"
"ROA19C5","Injured Casualties","2008","2008","09","8","Number","472"
"ROA19C5","Injured Casualties","2008","2008","10","9","Number","477"
"ROA19C5","Injured Casualties","2008","2008","11","10","Number","412"
"ROA19C5","Injured Casualties","2008","2008","12","11","Number","411"
"ROA19C5","Injured Casualties","2008","2008","13","12","Number","473"
"ROA19C5","Injured Casualties","2008","2008","14","13","Number","562"
"ROA19C5","Injured Casualties","2008","2008","15","14","Number","536"
"ROA19C5","Injured Casualties","2008","2008","16","15","Number","600"
"ROA19C5","Injured Casualties","2008","2008","17","16","Number","724"
"ROA19C5","Injured Casualties","2008","2008","18","17","Number","839"
"ROA19C5","Injured Casualties","2008","2008","19","18","Number","628"
"ROA19C5","Injured Casualties","2008","2008","20","19","Number","615"
"ROA19C5","Injured Casualties","2008","2008","21","20","Number","513"
"ROA19C5","Injured Casualties","2008","2008","22","21","Number","408"
"ROA19C5","Injured Casualties","2008","2008","23","22","Number","343"
"ROA19C5","Injured Casualties","2008","2008","24","23","Number","294"
"ROA19C5","Injured Casualties","2009","2009","-","All hours","Number","9742"
"ROA19C5","Injured Casualties","2009","2009","01","12 midnight","Number","254"
"ROA19C5","Injured Casualties","2009","2009","02","1","Number","183"
"ROA19C5","Injured Casualties","2009","2009","03","2","Number","196"
"ROA19C5","Injured Casualties","2009","2009","04","3","Number","220"
"ROA19C5","Injured Casualties","2009","2009","05","4","Number","115"
"ROA19C5","Injured Casualties","2009","2009","06","5","Number","89"
"ROA19C5","Injured Casualties","2009","2009","07","6","Number","114"
"ROA19C5","Injured Casualties","2009","2009","08","7","Number","230"
"ROA19C5","Injured Casualties","2009","2009","09","8","Number","393"
"ROA19C5","Injured Casualties","2009","2009","10","9","Number","465"
"ROA19C5","Injured Casualties","2009","2009","11","10","Number","415"
"ROA19C5","Injured Casualties","2009","2009","12","11","Number","393"
"ROA19C5","Injured Casualties","2009","2009","13","12","Number","518"
"ROA19C5","Injured Casualties","2009","2009","14","13","Number","602"
"ROA19C5","Injured Casualties","2009","2009","15","14","Number","593"
"ROA19C5","Injured Casualties","2009","2009","16","15","Number","623"
"ROA19C5","Injured Casualties","2009","2009","17","16","Number","719"
"ROA19C5","Injured Casualties","2009","2009","18","17","Number","722"
"ROA19C5","Injured Casualties","2009","2009","19","18","Number","722"
"ROA19C5","Injured Casualties","2009","2009","20","19","Number","658"
"ROA19C5","Injured Casualties","2009","2009","21","20","Number","541"
"ROA19C5","Injured Casualties","2009","2009","22","21","Number","410"
"ROA19C5","Injured Casualties","2009","2009","23","22","Number","296"
"ROA19C5","Injured Casualties","2009","2009","24","23","Number","271"
"ROA19C5","Injured Casualties","2010","2010","-","All hours","Number","8270"
"ROA19C5","Injured Casualties","2010","2010","01","12 midnight","Number","215"
"ROA19C5","Injured Casualties","2010","2010","02","1","Number","171"
"ROA19C5","Injured Casualties","2010","2010","03","2","Number","155"
"ROA19C5","Injured Casualties","2010","2010","04","3","Number","163"
